file,matched_bigrams,sentence
DUK_2008Q2.txt,"['renewable specifically', 'specifically wind']",this continue to strengthen our belief that renewable and specifically wind will play a grow role in the generation mix in the u.s.
DUK_2008Q2.txt,"['wind energy', 'energy developer']",in addition we will add a highly experienced team of wind energy developer and operator to our current team
DUK_2008Q2.txt,"['combine wind', 'wind platform', 'wind power']",our combine wind platform will have approximately 500 megawatt of wind power in operation by 2009 and have a developmental pipeline of more than 5000 megawatt in 12 state
DUK_2008Q2.txt,['wind energy'],from this development pipeline we be position to bring 200 megawatt to 300 megawatt of wind energy online annually
DUK_2008Q2.txt,['recall energy'],i think as i would recall we be less than first energy our rate be high than aep
DUK_2008Q2.txt,['benefit emission'],regard cair it seem you have benefit from some emission allowance sale
DUK_2008Q2.txt,['nox emission'],let i speak to that one second we do $ 36 million of sale of nox emission in the second quarter
DUK_2008Q2.txt,['value emission'],i think that be right the market value of those emission allowance have decline at this point significantly
DUK_2008Q2.txt,"['build wind', 'wind texas']",any concern about the significant number of other people build wind in texas and whether the transmission will actually keep up with the wind plan development
DUK_2008Q2.txt,"['concern wind', 'development wind']",that have be a concern with the wind industry that will the transmission keep up there have be debate about whether or not the national corridor be appropriately design give the development of wind and whether or not there should be some redevelopment
DUK_2008Q2.txt,"['plant wind', 'wind plant']",my judgment be that they recognize and we talk about in the hearing that we be in a worldwide commodity move and virtually when you be build a gas plant or coal plant or nuclear plant a wind plant in every instance we be see significant cost increase in those
DUK_2008Q2.txt,"['clean air', 'available control']",i have to assume if that plan be design with the well available control technology that comply with clean air act
DUK_2008Q2.txt,['power propose'],well what we have do be that to the extent we purchase power we have a propose tracker for purchase power similar to the one we have today
DUK_2008Q3.txt,['clean air'],they be mark to market adjustment at commercial power an impairment on emission allowance due to the invalidation of the clean air interstate rule or cair and real estate project impairment at crescent
DUK_2008Q3.txt,['energy close'],this transaction produce approximately $ 1.6 billion in cash to duke energy when we close
DUK_2008Q3.txt,['cycle natural'],secondly we be delay by a year the start of construction on our buck combine cycle natural gas plant in the carolinas
DUK_2008Q3.txt,['new baseload'],thirdly we continue to make progress on our two new baseload power plant edwardsport in indiana and cliffside in north carolina
DUK_2008Q3.txt,['clean air'],it be important to remember that the decrease in rate in north carolina exclude the impact of the incremental rider for merger saving be mitigate by the elimination of our clean air amortization
DUK_2008Q3.txt,"['clean air', 'air program']",in the third quarter of 2007 we record amortization for north carolina 's clean air program of approximately $ 75 million
DUK_2008Q3.txt,['decline kilowatt'],however offset this growth in customer have be a decline in our kilowatt hour sale per residential customer which have be affect by the current economy
DUK_2008Q3.txt,['compliance epa'],the court ruling effectively reduce the number of emission allowance require for compliance with epa standard for all year after 2009 and market price of these allowance drop accordingly
DUK_2008Q3.txt,['value emission'],the non cash impairment of $ 82 million represent the loss in market value of the emission allowance no long require for compliance
DUK_2008Q3.txt,['wind joint'],last year we have assume a wind joint venture in 2009
DUK_2008Q3.txt,['wind joint'],our update assumption for 2009 do not assume a wind joint venture
DUK_2008Q3.txt,"['renewable energy', 'grid technology']",it include provision to meet ohio 's new renewable energy portfolio standard and provide tracking mechanism for the installation of smart grid technology as well as for cost recovery for our save a watt energy efficiency plan
DUK_2008Q3.txt,['hopeful commission'],we have an evidentiary hearing on monday and we be hopeful of a commission order by year end
